"","date","county","state","fips","cases","deaths"
"645829","2020-10-19","Baltimore","Maryland",24005,19669,653
"645830","2020-10-19","Baltimore city","Maryland",24510,16923,496
"645831","2020-10-19","Calvert","Maryland",24009,1122,29
"645832","2020-10-19","Caroline","Maryland",24011,704,8
"645833","2020-10-19","Carroll","Maryland",24013,2144,128
"645834","2020-10-19","Cecil","Maryland",24015,1276,36
"645835","2020-10-19","Charles","Maryland",24017,3031,101
"645836","2020-10-19","Dorchester","Maryland",24019,695,10
"645837","2020-10-19","Frederick","Maryland",24021,4542,137
"645838","2020-10-19","Garrett","Maryland",24023,105,1
"645839","2020-10-19","Harford","Maryland",24025,3421,78
"645840","2020-10-19","Howard","Maryland",24027,5611,124
"645841","2020-10-19","Kent","Maryland",24029,334,24
"645842","2020-10-19","Montgomery","Maryland",24031,24506,860
"645843","2020-10-19","Prince George's","Maryland",24033,31864,846
"645844","2020-10-19","Queen Anne's","Maryland",24035,737,26
"645845","2020-10-19","Somerset","Maryland",24039,387,5
"645846","2020-10-19","St. Mary's","Maryland",24037,1400,59
"645847","2020-10-19","Talbot","Maryland",24041,621,6
"645848","2020-10-19","Unknown","Maryland",NA,0,7
"645849","2020-10-19","Washington","Maryland",24043,2108,42
"645850","2020-10-19","Wicomico","Maryland",24045,2357,49
"645851","2020-10-19","Worcester","Maryland",24047,1169,30
"649071","2020-10-20","Allegany","Maryland",24001,587,23
"649072","2020-10-20","Anne Arundel","Maryland",24003,11403,264
"649073","2020-10-20","Baltimore","Maryland",24005,19772,654
"649074","2020-10-20","Baltimore city","Maryland",24510,16954,496
"649075","2020-10-20","Calvert","Maryland",24009,1134,29
"649076","2020-10-20","Caroline","Maryland",24011,710,8
"649077","2020-10-20","Carroll","Maryland",24013,2155,128
"649078","2020-10-20","Cecil","Maryland",24015,1285,36
"649079","2020-10-20","Charles","Maryland",24017,3043,101
"649080","2020-10-20","Dorchester","Maryland",24019,711,10
"649081","2020-10-20","Frederick","Maryland",24021,4554,137
"649082","2020-10-20","Garrett","Maryland",24023,106,1
"649083","2020-10-20","Harford","Maryland",24025,3434,79
"649084","2020-10-20","Howard","Maryland",24027,5634,124
"649085","2020-10-20","Kent","Maryland",24029,334,24
"649086","2020-10-20","Montgomery","Maryland",24031,24600,861
"649087","2020-10-20","Prince George's","Maryland",24033,31980,846
"649088","2020-10-20","Queen Anne's","Maryland",24035,741,26
"649089","2020-10-20","Somerset","Maryland",24039,395,5
"649090","2020-10-20","St. Mary's","Maryland",24037,1409,59
"649091","2020-10-20","Talbot","Maryland",24041,623,6
"649092","2020-10-20","Unknown","Maryland",NA,0,12
"649093","2020-10-20","Washington","Maryland",24043,2116,42
"649094","2020-10-20","Wicomico","Maryland",24045,2374,49
"649095","2020-10-20","Worcester","Maryland",24047,1175,30
"652316","2020-10-21","Allegany","Maryland",24001,594,23
"652317","2020-10-21","Anne Arundel","Maryland",24003,11445,265
"652318","2020-10-21","Baltimore","Maryland",24005,19822,656
"652319","2020-10-21","Baltimore city","Maryland",24510,17017,497
"652320","2020-10-21","Calvert","Maryland",24009,1143,29
"652321","2020-10-21","Caroline","Maryland",24011,713,8
"652322","2020-10-21","Carroll","Maryland",24013,2162,128
"652323","2020-10-21","Cecil","Maryland",24015,1292,36
"652324","2020-10-21","Charles","Maryland",24017,3052,101
"652325","2020-10-21","Dorchester","Maryland",24019,715,10
"652326","2020-10-21","Frederick","Maryland",24021,4567,138
"652327","2020-10-21","Garrett","Maryland",24023,108,1
"652328","2020-10-21","Harford","Maryland",24025,3452,80
"652329","2020-10-21","Howard","Maryland",24027,5653,124
"652330","2020-10-21","Kent","Maryland",24029,336,24
"652331","2020-10-21","Montgomery","Maryland",24031,24704,862
"652332","2020-10-21","Prince George's","Maryland",24033,32057,848
"652333","2020-10-21","Queen Anne's","Maryland",24035,743,26
"652334","2020-10-21","Somerset","Maryland",24039,398,5
"652335","2020-10-21","St. Mary's","Maryland",24037,1416,59
"652336","2020-10-21","Talbot","Maryland",24041,627,6
"652337","2020-10-21","Unknown","Maryland",NA,0,11
"652338","2020-10-21","Washington","Maryland",24043,2137,42
"652339","2020-10-21","Wicomico","Maryland",24045,2385,49
"652340","2020-10-21","Worcester","Maryland",24047,1182,30
"655561","2020-10-22","Allegany","Maryland",24001,604,23
"655562","2020-10-22","Anne Arundel","Maryland",24003,11526,266
"655563","2020-10-22","Baltimore","Maryland",24005,19920,658
"655564","2020-10-22","Baltimore city","Maryland",24510,17096,498
"655565","2020-10-22","Calvert","Maryland",24009,1147,29
"655566","2020-10-22","Caroline","Maryland",24011,721,8
"655567","2020-10-22","Carroll","Maryland",24013,2171,129
"655568","2020-10-22","Cecil","Maryland",24015,1300,36
"655569","2020-10-22","Charles","Maryland",24017,3069,101
"655570","2020-10-22","Dorchester","Maryland",24019,735,10
"655571","2020-10-22","Frederick","Maryland",24021,4589,138
"655572","2020-10-22","Garrett","Maryland",24023,115,1
"655573","2020-10-22","Harford","Maryland",24025,3486,80
"655574","2020-10-22","Howard","Maryland",24027,5690,124
"655575","2020-10-22","Kent","Maryland",24029,338,24
"655576","2020-10-22","Montgomery","Maryland",24031,24812,863
"655577","2020-10-22","Prince George's","Maryland",24033,32216,852
"655578","2020-10-22","Queen Anne's","Maryland",24035,744,26
"655579","2020-10-22","Somerset","Maryland",24039,401,6
"655580","2020-10-22","St. Mary's","Maryland",24037,1420,59
"655581","2020-10-22","Talbot","Maryland",24041,631,6
"655582","2020-10-22","Unknown","Maryland",NA,0,12
"655583","2020-10-22","Washington","Maryland",24043,2158,42
"655584","2020-10-22","Wicomico","Maryland",24045,2397,49
"655585","2020-10-22","Worcester","Maryland",24047,1187,30
"658806","2020-10-23","Allegany","Maryland",24001,614,23
"658807","2020-10-23","Anne Arundel","Maryland",24003,11580,267
"658808","2020-10-23","Baltimore","Maryland",24005,20003,661
"658809","2020-10-23","Baltimore city","Maryland",24510,17198,499
"658810","2020-10-23","Calvert","Maryland",24009,1155,29
"658811","2020-10-23","Caroline","Maryland",24011,726,8
"658812","2020-10-23","Carroll","Maryland",24013,2178,129
"658813","2020-10-23","Cecil","Maryland",24015,1308,36
"658814","2020-10-23","Charles","Maryland",24017,3080,101
"658815","2020-10-23","Dorchester","Maryland",24019,742,10
"658816","2020-10-23","Frederick","Maryland",24021,4618,137
"658817","2020-10-23","Garrett","Maryland",24023,117,1
"658818","2020-10-23","Harford","Maryland",24025,3496,80
"658819","2020-10-23","Howard","Maryland",24027,5722,124
"658820","2020-10-23","Kent","Maryland",24029,340,24
"658821","2020-10-23","Montgomery","Maryland",24031,24917,863
"658822","2020-10-23","Prince George's","Maryland",24033,32371,853
"658823","2020-10-23","Queen Anne's","Maryland",24035,759,26
"658824","2020-10-23","Somerset","Maryland",24039,404,6
"658825","2020-10-23","St. Mary's","Maryland",24037,1429,60
"658826","2020-10-23","Talbot","Maryland",24041,636,6
"658827","2020-10-23","Unknown","Maryland",NA,0,14
"658828","2020-10-23","Washington","Maryland",24043,2182,42
"658829","2020-10-23","Wicomico","Maryland",24045,2418,49
"658830","2020-10-23","Worcester","Maryland",24047,1192,30
"662050","2020-10-24","Allegany","Maryland",24001,624,23
"662051","2020-10-24","Anne Arundel","Maryland",24003,11657,268
"662052","2020-10-24","Baltimore","Maryland",24005,20131,662
"662053","2020-10-24","Baltimore city","Maryland",24510,17329,501
"662054","2020-10-24","Calvert","Maryland",24009,1160,29
"662055","2020-10-24","Caroline","Maryland",24011,729,8
"662056","2020-10-24","Carroll","Maryland",24013,2195,129
"662057","2020-10-24","Cecil","Maryland",24015,1311,36
"662058","2020-10-24","Charles","Maryland",24017,3092,102
"662059","2020-10-24","Dorchester","Maryland",24019,761,10
"662060","2020-10-24","Frederick","Maryland",24021,4651,138
"662061","2020-10-24","Garrett","Maryland",24023,123,1
"662062","2020-10-24","Harford","Maryland",24025,3517,81
"662063","2020-10-24","Howard","Maryland",24027,5749,124
"662064","2020-10-24","Kent","Maryland",24029,340,24
"662065","2020-10-24","Montgomery","Maryland",24031,25024,864
"662066","2020-10-24","Prince George's","Maryland",24033,32371,853
"662067","2020-10-24","Queen Anne's","Maryland",24035,763,26
"662068","2020-10-24","Somerset","Maryland",24039,409,6
"662069","2020-10-24","St. Mary's","Maryland",24037,1443,60
"662070","2020-10-24","Talbot","Maryland",24041,636,6
"662071","2020-10-24","Unknown","Maryland",NA,0,18
"662072","2020-10-24","Washington","Maryland",24043,2211,42
"662073","2020-10-24","Wicomico","Maryland",24045,2434,50
"662074","2020-10-24","Worcester","Maryland",24047,1199,30
"665295","2020-10-25","Allegany","Maryland",24001,635,23
"665296","2020-10-25","Anne Arundel","Maryland",24003,11736,270
"665297","2020-10-25","Baltimore","Maryland",24005,20231,665
"665298","2020-10-25","Baltimore city","Maryland",24510,17457,501
"665299","2020-10-25","Calvert","Maryland",24009,1164,29
"665300","2020-10-25","Caroline","Maryland",24011,732,8
"665301","2020-10-25","Carroll","Maryland",24013,2205,129
"665302","2020-10-25","Cecil","Maryland",24015,1323,36
"665303","2020-10-25","Charles","Maryland",24017,3115,102
"665304","2020-10-25","Dorchester","Maryland",24019,769,10
"665305","2020-10-25","Frederick","Maryland",24021,4686,138
"665306","2020-10-25","Garrett","Maryland",24023,126,1
"665307","2020-10-25","Harford","Maryland",24025,3533,81
"665308","2020-10-25","Howard","Maryland",24027,5783,126
"665309","2020-10-25","Kent","Maryland",24029,340,25
"665310","2020-10-25","Montgomery","Maryland",24031,25187,867
"665311","2020-10-25","Prince George's","Maryland",24033,32594,853
"665312","2020-10-25","Queen Anne's","Maryland",24035,768,26
"665313","2020-10-25","Somerset","Maryland",24039,410,6
"665314","2020-10-25","St. Mary's","Maryland",24037,1452,60
"665315","2020-10-25","Talbot","Maryland",24041,641,6
"665316","2020-10-25","Unknown","Maryland",NA,0,10
"665317","2020-10-25","Washington","Maryland",24043,2229,43
"665318","2020-10-25","Wicomico","Maryland",24045,2451,50
"665319","2020-10-25","Worcester","Maryland",24047,1203,31
"668539","2020-10-26","Allegany","Maryland",24001,646,23
"668540","2020-10-26","Anne Arundel","Maryland",24003,11790,272
"668541","2020-10-26","Baltimore","Maryland",24005,20296,665
"668542","2020-10-26","Baltimore city","Maryland",24510,17523,501
"668543","2020-10-26","Calvert","Maryland",24009,1172,29
"668544","2020-10-26","Caroline","Maryland",24011,736,8
"668545","2020-10-26","Carroll","Maryland",24013,2214,129
"668546","2020-10-26","Cecil","Maryland",24015,1326,36
"668547","2020-10-26","Charles","Maryland",24017,3138,102
"668548","2020-10-26","Dorchester","Maryland",24019,775,10
"668549","2020-10-26","Frederick","Maryland",24021,4708,138
"668550","2020-10-26","Garrett","Maryland",24023,130,1
"668551","2020-10-26","Harford","Maryland",24025,3545,81
"668552","2020-10-26","Howard","Maryland",24027,5807,126
"668553","2020-10-26","Kent","Maryland",24029,342,25
"668554","2020-10-26","Montgomery","Maryland",24031,25321,867
"668555","2020-10-26","Prince George's","Maryland",24033,32660,854
"668556","2020-10-26","Queen Anne's","Maryland",24035,769,26
"668557","2020-10-26","Somerset","Maryland",24039,410,6
"668558","2020-10-26","St. Mary's","Maryland",24037,1459,60
"668559","2020-10-26","Talbot","Maryland",24041,643,6
"668560","2020-10-26","Unknown","Maryland",NA,0,10
"668561","2020-10-26","Washington","Maryland",24043,2239,43
"668562","2020-10-26","Wicomico","Maryland",24045,2480,50
"668563","2020-10-26","Worcester","Maryland",24047,1205,31
"671781","2020-10-27","Allegany","Maryland",24001,660,24
"671782","2020-10-27","Anne Arundel","Maryland",24003,11884,272
"671783","2020-10-27","Baltimore","Maryland",24005,20442,665
"671784","2020-10-27","Baltimore city","Maryland",24510,17598,501
"671785","2020-10-27","Calvert","Maryland",24009,1178,29
"671786","2020-10-27","Caroline","Maryland",24011,740,8
"671787","2020-10-27","Carroll","Maryland",24013,2222,129
"671788","2020-10-27","Cecil","Maryland",24015,1341,36
"671789","2020-10-27","Charles","Maryland",24017,3156,102
"671790","2020-10-27","Dorchester","Maryland",24019,779,10
"671791","2020-10-27","Frederick","Maryland",24021,4729,139
"671792","2020-10-27","Garrett","Maryland",24023,139,1
"671793","2020-10-27","Harford","Maryland",24025,3559,81
"671794","2020-10-27","Howard","Maryland",24027,5851,126
"671795","2020-10-27","Kent","Maryland",24029,344,25
"671796","2020-10-27","Montgomery","Maryland",24031,25478,869
"671797","2020-10-27","Prince George's","Maryland",24033,32873,854
"671798","2020-10-27","Queen Anne's","Maryland",24035,774,26
"671799","2020-10-27","Somerset","Maryland",24039,419,6
"671800","2020-10-27","St. Mary's","Maryland",24037,1470,60
"671801","2020-10-27","Talbot","Maryland",24041,645,6
"671802","2020-10-27","Unknown","Maryland",NA,0,13
"671803","2020-10-27","Washington","Maryland",24043,2252,44
"671804","2020-10-27","Wicomico","Maryland",24045,2493,51
"671805","2020-10-27","Worcester","Maryland",24047,1211,31
"675024","2020-10-28","Allegany","Maryland",24001,679,24
"675025","2020-10-28","Anne Arundel","Maryland",24003,11933,273
"675026","2020-10-28","Baltimore","Maryland",24005,20533,666
"675027","2020-10-28","Baltimore city","Maryland",24510,17681,502
"675028","2020-10-28","Calvert","Maryland",24009,1186,29
"675029","2020-10-28","Caroline","Maryland",24011,740,8
"675030","2020-10-28","Carroll","Maryland",24013,2234,129
"675031","2020-10-28","Cecil","Maryland",24015,1349,36
"675032","2020-10-28","Charles","Maryland",24017,3170,102
"675033","2020-10-28","Dorchester","Maryland",24019,782,10
"675034","2020-10-28","Frederick","Maryland",24021,4756,139
"675035","2020-10-28","Garrett","Maryland",24023,142,1
"675036","2020-10-28","Harford","Maryland",24025,3587,81
"675037","2020-10-28","Howard","Maryland",24027,5871,126
"675038","2020-10-28","Kent","Maryland",24029,345,25
"675039","2020-10-28","Montgomery","Maryland",24031,25602,870
"675040","2020-10-28","Prince George's","Maryland",24033,33019,859
"675041","2020-10-28","Queen Anne's","Maryland",24035,778,26
"675042","2020-10-28","Somerset","Maryland",24039,421,6
"675043","2020-10-28","St. Mary's","Maryland",24037,1475,60
"675044","2020-10-28","Talbot","Maryland",24041,647,6
"675045","2020-10-28","Unknown","Maryland",NA,0,11
"675046","2020-10-28","Washington","Maryland",24043,2281,44
"675047","2020-10-28","Wicomico","Maryland",24045,2494,51
"675048","2020-10-28","Worcester","Maryland",24047,1213,31
"678266","2020-10-29","Allegany","Maryland",24001,693,24
"678267","2020-10-29","Anne Arundel","Maryland",24003,12052,274
"678268","2020-10-29","Baltimore","Maryland",24005,20693,669
"678269","2020-10-29","Baltimore city","Maryland",24510,17791,502
"678270","2020-10-29","Calvert","Maryland",24009,1189,29
"678271","2020-10-29","Caroline","Maryland",24011,750,8
"678272","2020-10-29","Carroll","Maryland",24013,2261,129
"678273","2020-10-29","Cecil","Maryland",24015,1355,36
"678274","2020-10-29","Charles","Maryland",24017,3189,102
"678275","2020-10-29","Dorchester","Maryland",24019,797,11
"678276","2020-10-29","Frederick","Maryland",24021,4794,139
"678277","2020-10-29","Garrett","Maryland",24023,147,1
"678278","2020-10-29","Harford","Maryland",24025,3616,81
"678279","2020-10-29","Howard","Maryland",24027,5900,127
"678280","2020-10-29","Kent","Maryland",24029,345,25
"678281","2020-10-29","Montgomery","Maryland",24031,25732,872
"678282","2020-10-29","Prince George's","Maryland",24033,33167,859
"678283","2020-10-29","Queen Anne's","Maryland",24035,785,26
"678284","2020-10-29","Somerset","Maryland",24039,427,6
"678285","2020-10-29","St. Mary's","Maryland",24037,1497,60
"678286","2020-10-29","Talbot","Maryland",24041,651,6
"678287","2020-10-29","Unknown","Maryland",NA,0,15
"678288","2020-10-29","Washington","Maryland",24043,2304,44
"678289","2020-10-29","Wicomico","Maryland",24045,2519,51
"678290","2020-10-29","Worcester","Maryland",24047,1221,31
"681510","2020-10-30","Allegany","Maryland",24001,735,24
"681511","2020-10-30","Anne Arundel","Maryland",24003,12127,275
"681512","2020-10-30","Baltimore","Maryland",24005,20890,672
"681513","2020-10-30","Baltimore city","Maryland",24510,17868,504
